Mdt;Valore Livello;Valore Liv. Superiore;Valore Liv. Superiore_1;Str.;C;Liv.Sede;Sezione;Tipologia;Componente;Tipo Elemento;Check
  100;11            ;3E                   ;                     ;Z-RES;E;4       ;0000   ;51       ;5180      ;             ;11_3E_4
  100;12            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;12_0E_4
  100;12            ;1E                   ;                     ;Z-RES;E;4       ;0000   ;51       ;5180      ;             ;12_1E_4
  100;12            ;2E                   ;                     ;Z-RES;E;4       ;0000   ;51       ;5180      ;             ;12_2E_4
  100;12            ;3E                   ;                     ;Z-RES;E;4       ;0000   ;51       ;5180      ;             ;12_3E_4
  100;13            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;13_0E_4
  100;14            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;14_0E_4
  100;15            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;15_0E_4
  100;16            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;16_0E_4
  100;17            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;17_0E_4
  100;18            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;18_0E_4
  100;19            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;19_0E_4
  100;1L            ;0A                   ;                     ;Z-RES;E;4       ;0000   ;51       ;5150      ;             ;1L_0A_4
  100;1M            ;0A                   ;                     ;Z-RES;E;4       ;0000   ;51       ;5150      ;             ;1M_0A_4
  100;1S            ;0A                   ;                     ;Z-RES;E;4       ;0000   ;51       ;5150      ;             ;1S_0A_4
  100;1T            ;0A                   ;                     ;Z-RES;E;4       ;0000   ;51       ;5150      ;             ;1T_0A_4
  100;20            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;20_0E_4
  100;21            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;21_0E_4
  100;22            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;22_0E_4
  100;23            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;23_0E_4
  100;24            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;24_0E_4
  100;25            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;25_0E_4
  100;26            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;26_0E_4
  100;27            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;27_0E_4
  100;28            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;28_0E_4
  100;29            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;29_0E_4
  100;2M            ;0A                   ;                     ;Z-RES;E;4       ;0000   ;51       ;5150      ;             ;2M_0A_4
  100;30            ;0E                   ;                     ;Z-RES;E;4       ;0000   ;51       ;5180      ;             ;30_0E_4
  100;31            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;31_0E_4
  100;32            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;32_0E_4
  100;33            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;33_0E_4
  100;34            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;34_0E_4
  100;35            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;35_0E_4
  100;36            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;36_0E_4
  100;37            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;37_0E_4
  100;38            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;38_0E_4
  100;39            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;39_0E_4
  100;3M            ;0A                   ;                     ;Z-RES;E;4       ;0000   ;51       ;5150      ;             ;3M_0A_4
  100;40            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;40_0E_4
  100;41            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;41_0E_4
  100;42            ;0E                   ;                     ;Z-RES;E;4       ;       ;         ;          ;             ;42_0E_4
  100;4M            ;0A                   ;                     ;Z-RES;E;4       ;0000   ;51       ;5150      ;             ;4M_0A_4
  100;5M            ;0A                   ;                     ;Z-RES;E;4       ;0000   ;51       ;5150      ;             ;5M_0A_4
  100;6M            ;0A                   ;                     ;Z-RES;E;4       ;0000   ;51       ;5150      ;             ;6M_0A_4
  100;7M            ;0A                   ;                     ;Z-RES;E;4       ;0000   ;51       ;5150      ;             ;7M_0A_4
  100;8M            ;0A                   ;                     ;Z-RES;E;4       ;0000   ;51       ;5150      ;             ;8M_0A_4
  100;9M            ;0A                   ;                     ;Z-RES;E;4       ;0000   ;51       ;5150      ;             ;9M_0A_4
  100;A1            ;HV                   ;1L                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A1_HV_1L_6
  100;A1            ;HV                   ;1T                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A1_HV_1T_6
  100;A1            ;M1                   ;1T                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A1_M1_1T_6
  100;A1            ;MA                   ;1M                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A1_MA_1M_6
  100;A1            ;MA                   ;2M                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A1_MA_2M_6
  100;A1            ;MA                   ;3M                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A1_MA_3M_6
  100;A1            ;MA                   ;4M                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A1_MA_4M_6
  100;A1            ;MA                   ;5M                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A1_MA_5M_6
  100;A1            ;MA                   ;6M                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A1_MA_6M_6
  100;A1            ;MA                   ;7M                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A1_MA_7M_6
  100;A1            ;MA                   ;8M                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A1_MA_8M_6
  100;A1            ;MA                   ;9M                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A1_MA_9M_6
  100;A1            ;MA                   ;AM                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A1_MA_AM_6
  100;A1            ;MA                   ;BM                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A1_MA_BM_6
  100;A1            ;MA                   ;CM                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A1_MA_CM_6
  100;A1            ;MA                   ;DM                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A1_MA_DM_6
  100;A1            ;MA                   ;EM                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A1_MA_EM_6
  100;A2            ;HV                   ;1L                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A2_HV_1L_6
  100;A2            ;HV                   ;1T                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A2_HV_1T_6
  100;A2            ;M1                   ;1T                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A2_M1_1T_6
  100;A2            ;MA                   ;1M                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A2_MA_1M_6
  100;A2            ;MA                   ;2M                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A2_MA_2M_6
  100;A2            ;MA                   ;3M                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A2_MA_3M_6
  100;A2            ;MA                   ;4M                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A2_MA_4M_6
  100;A3            ;HV                   ;1L                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A3_HV_1L_6
  100;A3            ;HV                   ;1T                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A3_HV_1T_6
  100;A3            ;M1                   ;1T                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A3_M1_1T_6
  100;A3            ;MA                   ;1M                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A3_MA_1M_6
  100;A3            ;MA                   ;2M                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A3_MA_2M_6
  100;A4            ;HV                   ;1T                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A4_HV_1T_6
  100;A4            ;M1                   ;1T                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A4_M1_1T_6
  100;A4            ;MA                   ;1M                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A4_MA_1M_6
  100;A4            ;MA                   ;2M                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A4_MA_2M_6
  100;A5            ;HV                   ;1T                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;A5_HV_1T_6
