Mdt;Valore Livello;Valore Liv. Superiore;Valore Liv. Superiore_1;Str.;C;Liv.Sede;Tipo ogg.;Prof.cat.;Codice attività Addizionale;Documento PM;Check
  100;07            ;5E                   ;                     ;Z-RES;E;4       ;FL_FIELDBE;FL00000E ;                           ;            ;07_5E_4
  100;07            ;6E                   ;                     ;Z-RES;E;4       ;FL_FIELDBE;FL00000E ;                           ;            ;07_6E_4
  100;07            ;7E                   ;                     ;Z-RES;E;4       ;FL_FIELDBE;FL00000E ;                           ;            ;07_7E_4
  100;07            ;8E                   ;                     ;Z-RES;E;4       ;FL_FIELDBE;FL00000E ;                           ;            ;07_8E_4
  100;07            ;9E                   ;                     ;Z-RES;E;4       ;FL_FIELDBE;FL00000E ;                           ;            ;07_9E_4
  100;07            ;AE                   ;                     ;Z-RES;E;4       ;FL_FIELDBE;FL00000E ;                           ;            ;07_AE_4
  100;07            ;BE                   ;                     ;Z-RES;E;4       ;FL_FIELDBE;FL00000E ;                           ;            ;07_BE_4
  100;07            ;CE                   ;                     ;Z-RES;E;4       ;FL_FIELDBE;FL00000E ;                           ;            ;07_CE_4
  100;08            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;08_0E_4
  100;08            ;3E                   ;                     ;Z-RES;E;4       ;FL_FIELDBE;FL00000E ;                           ;            ;08_3E_4
  100;08            ;4E                   ;                     ;Z-RES;E;4       ;FL_FIELDBE;FL00000E ;                           ;            ;08_4E_4
  100;08            ;M1                   ;1T                   ;Z-RES;E;6       ;FL_MVSECT ;FL00000E ;                           ;            ;08_M1_1T_6
  100;09            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;09_0E_4
  100;09            ;3E                   ;                     ;Z-RES;E;4       ;FL_FIELDBE;FL00000E ;                           ;            ;09_3E_4
  100;09            ;4E                   ;                     ;Z-RES;E;4       ;FL_FIELDBE;FL00000E ;                           ;            ;09_4E_4
  100;0A            ;                     ;                     ;Z-RES;E;3       ;          ;FL00000E ;                           ;            ;0A_3
  100;0E            ;                     ;                     ;Z-RES;E;3       ;          ;FL00000E ;                           ;            ;0E_3
  100;10            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;10_0E_4
  100;10            ;3E                   ;                     ;Z-RES;E;4       ;FL_FIELDBE;FL00000E ;                           ;            ;10_3E_4
  100;11            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;11_0E_4
  100;11            ;3E                   ;                     ;Z-RES;E;4       ;FL_FIELDBE;FL00000E ;                           ;            ;11_3E_4
  100;12            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;12_0E_4
  100;12            ;3E                   ;                     ;Z-RES;E;4       ;FL_FIELDBE;FL00000E ;                           ;            ;12_3E_4
  100;13            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;13_0E_4
  100;14            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;14_0E_4
  100;15            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;15_0E_4
  100;16            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;16_0E_4
  100;17            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;17_0E_4
  100;18            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;18_0E_4
  100;19            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;19_0E_4
  100;1E            ;                     ;                     ;Z-RES;E;3       ;          ;FL00000E ;                           ;            ;1E_3
  100;1M            ;0A                   ;                     ;Z-RES;E;4       ;FL_MVFEED ;FL00000E ;                           ;            ;1M_0A_4
  100;1T            ;0A                   ;                     ;Z-RES;E;4       ;FL_TR_SS  ;FL00000E ;                           ;            ;1T_0A_4
  100;20            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;20_0E_4
  100;21            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;21_0E_4
  100;22            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;22_0E_4
  100;23            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;23_0E_4
  100;24            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;24_0E_4
  100;25            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;25_0E_4
  100;26            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;26_0E_4
  100;27            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;27_0E_4
  100;28            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;28_0E_4
  100;29            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;29_0E_4
  100;2E            ;                     ;                     ;Z-RES;E;3       ;          ;FL00000E ;                           ;            ;2E_3
  100;2M            ;0A                   ;                     ;Z-RES;E;4       ;FL_MVFEED ;FL00000E ;                           ;            ;2M_0A_4
  100;30            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;30_0E_4
  100;31            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;31_0E_4
  100;32            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;32_0E_4
  100;33            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;33_0E_4
  100;34            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;34_0E_4
  100;35            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;35_0E_4
  100;36            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;36_0E_4
  100;37            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;37_0E_4
  100;38            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;38_0E_4
  100;39            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;39_0E_4
  100;3E            ;                     ;                     ;Z-RES;E;3       ;          ;FL00000E ;                           ;            ;3E_3
  100;3M            ;0A                   ;                     ;Z-RES;E;4       ;FL_MVFEED ;FL00000E ;                           ;            ;3M_0A_4
  100;40            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;40_0E_4
  100;41            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;41_0E_4
  100;42            ;0E                   ;                     ;Z-RES;E;4       ;          ;FL00000E ;                           ;            ;42_0E_4
  100;4E            ;                     ;                     ;Z-RES;E;3       ;          ;FL00000E ;                           ;            ;4E_3
  100;4M            ;0A                   ;                     ;Z-RES;E;4       ;FL_MVFEED ;FL00000E ;                           ;            ;4M_0A_4
  100;5E            ;                     ;                     ;Z-RES;E;3       ;          ;FL00000E ;                           ;            ;5E_3
  100;5M            ;0A                   ;                     ;Z-RES;E;4       ;FL_MVFEED ;FL00000E ;                           ;            ;5M_0A_4
  100;6E            ;                     ;                     ;Z-RES;E;3       ;          ;FL00000E ;                           ;            ;6E_3
  100;6M            ;0A                   ;                     ;Z-RES;E;4       ;FL_MVFEED ;FL00000E ;                           ;            ;6M_0A_4
  100;7E            ;                     ;                     ;Z-RES;E;3       ;          ;FL00000E ;                           ;            ;7E_3
  100;7M            ;0A                   ;                     ;Z-RES;E;4       ;FL_MVFEED ;FL00000E ;                           ;            ;7M_0A_4
