FL,Livello_1,Livello_2,Livello_3,Livello_4,Livello_5,Livello_6,FL_Lunghezza,Check,Check_Result
USS-USJ6-40-01-09-01,USS,USJ6,40,01,09,01,6,01_09_01_6,True
USS-USJ6-40-01-09-TT,USS,USJ6,40,01,09,TT,6,TT_09_01_6,True
USS-USJ6-40-01-10,USS,USJ6,40,01,10,,5,10_01_40_5,True
USS-USJ6-40-01-10-01,USS,USJ6,40,01,10,01,6,01_10_01_6,True
USS-USJ6-40-01-10-TT,USS,USJ6,40,01,10,TT,6,TT_10_01_6,True
USS-USJ6-40-01-11,USS,USJ6,40,01,11,,5,11_01_40_5,True
USS-USJ6-40-01-11-01,USS,USJ6,40,01,11,01,6,01_11_01_6,True
USS-USJ6-40-01-11-TT,USS,USJ6,40,01,11,TT,6,TT_11_01_6,True
USS-USJ6-40-01-12,USS,USJ6,40,01,12,,5,12_01_40_5,True
USS-USJ6-40-01-12-01,USS,USJ6,40,01,12,01,6,01_12_01_6,True
USS-USJ6-40-01-12-TT,USS,USJ6,40,01,12,TT,6,TT_12_01_6,True
USS-USJ6-40-01-13,USS,USJ6,40,01,13,,5,13_01_40_5,True
USS-USJ6-40-01-13-01,USS,USJ6,40,01,13,01,6,01_13_01_6,True
USS-USJ6-40-01-13-TT,USS,USJ6,40,01,13,TT,6,TT_13_01_6,True
USS-USJ6-40-01-14,USS,USJ6,40,01,14,,5,14_01_40_5,True
USS-USJ6-40-01-14-01,USS,USJ6,40,01,14,01,6,01_14_01_6,True
USS-USJ6-40-01-14-TT,USS,USJ6,40,01,14,TT,6,TT_14_01_6,True
USS-USJ6-40-01-15,USS,USJ6,40,01,15,,5,15_01_40_5,True
USS-USJ6-40-01-15-01,USS,USJ6,40,01,15,01,6,01_15_01_6,True
USS-USJ6-40-01-15-TT,USS,USJ6,40,01,15,TT,6,TT_15_01_6,True
USS-USJ6-40-01-16,USS,USJ6,40,01,16,,5,16_01_40_5,True
USS-USJ6-40-01-16-01,USS,USJ6,40,01,16,01,6,01_16_01_6,True
USS-USJ6-40-01-16-TT,USS,USJ6,40,01,16,TT,6,TT_16_01_6,True
USS-USJ6-40-01-17,USS,USJ6,40,01,17,,5,17_01_40_5,True
USS-USJ6-40-01-17-01,USS,USJ6,40,01,17,01,6,01_17_01_6,True
USS-USJ6-40-01-17-TT,USS,USJ6,40,01,17,TT,6,TT_17_01_6,True
USS-USJ6-40-01-18,USS,USJ6,40,01,18,,5,18_01_40_5,True
USS-USJ6-40-01-18-01,USS,USJ6,40,01,18,01,6,01_18_01_6,True
USS-USJ6-40-01-18-TT,USS,USJ6,40,01,18,TT,6,TT_18_01_6,True
USS-USJ6-40-01-19,USS,USJ6,40,01,19,,5,19_01_40_5,True
USS-USJ6-40-01-19-01,USS,USJ6,40,01,19,01,6,01_19_01_6,True
USS-USJ6-40-01-19-TT,USS,USJ6,40,01,19,TT,6,TT_19_01_6,True
USS-USJ6-40-01-20,USS,USJ6,40,01,20,,5,20_01_40_5,True
USS-USJ6-40-01-20-01,USS,USJ6,40,01,20,01,6,01_20_01_6,True
USS-USJ6-40-01-20-TT,USS,USJ6,40,01,20,TT,6,TT_20_01_6,True
USS-USJ6-40-01-21,USS,USJ6,40,01,21,,5,21_01_40_5,True
USS-USJ6-40-01-21-01,USS,USJ6,40,01,21,01,6,01_21_01_6,True
USS-USJ6-40-01-21-TT,USS,USJ6,40,01,21,TT,6,TT_21_01_6,True
USS-USJ6-40-01-AC,USS,USJ6,40,01,AC,,5,AC_01_40_5,True
USS-USJ6-40-01-AC-GC,USS,USJ6,40,01,AC,GC,6,GC_AC_01_6,True
USS-USJ6-40-01-AC-IP,USS,USJ6,40,01,AC,IP,6,IP_AC_01_6,True
USS-USJ6-40-01-AR,USS,USJ6,40,01,AR,,5,AR_01_40_5,True
USS-USJ6-40-01-CO,USS,USJ6,40,01,CO,,5,CO_01_40_5,True
USS-USJ6-40-01-D1,USS,USJ6,40,01,D1,,5,D1_01_40_5,True
USS-USJ6-40-01-D1-GI,USS,USJ6,40,01,D1,GI,6,GI_D1_01_6,True
USS-USJ6-40-01-D1-MP,USS,USJ6,40,01,D1,MP,6,MP_D1_01_6,True
USS-USJ6-40-01-DS,USS,USJ6,40,01,DS,,5,DS_01_40_5,True
USS-USJ6-40-01-FU,USS,USJ6,40,01,FU,,5,FU_01_40_5,True
USS-USJ6-40-01-HI,USS,USJ6,40,01,HI,,5,HI_01_40_5,True
USS-USJ6-40-01-IS,USS,USJ6,40,01,IS,,5,IS_01_40_5,True
USS-USJ6-40-01-IT,USS,USJ6,40,01,IT,,5,IT_01_40_5,True
USS-USJ6-40-01-PS,USS,USJ6,40,01,PS,,5,PS_01_40_5,True
USS-USJ6-40-01-RC,USS,USJ6,40,01,RC,,5,RC_01_40_5,True
USS-USJ6-40-01-TK,USS,USJ6,40,01,TK,,5,TK_01_40_5,True
USS-USJ6-40-CL,USS,USJ6,40,CL,,,4,CL_40_4,True
USS-USJ6-40-LV,USS,USJ6,40,LV,,,4,LV_40_4,True
USS-USJ6-40-LV-CL,USS,USJ6,40,LV,CL,,5,CL_LV_40_5,True
USS-USJ6-40-LV-LA,USS,USJ6,40,LV,LA,,5,LA_LV_40_5,True
USS-USJ6-40-LV-LA-IT,USS,USJ6,40,LV,LA,IT,6,IT_LA_LV_6,True
USS-USJ6-40-LV-LA-TR,USS,USJ6,40,LV,LA,TR,6,TR_LA_LV_6,True
USS-USJ6-40-LV-LA-UN,USS,USJ6,40,LV,LA,UN,6,UN_LA_LV_6,True
USS-USJ6-40-LV-LA-UP,USS,USJ6,40,LV,LA,UP,6,UP_LA_LV_6,True
USS-USJ6-40-LV-LP,USS,USJ6,40,LV,LP,,5,LP_LV_40_5,True
USS-USJ6-40-LV-LP-01,USS,USJ6,40,LV,LP,01,6,01_LP_LV_6,True
USS-USJ6-40-LV-LP-CO,USS,USJ6,40,LV,LP,CO,6,CO_LP_LV_6,True
USS-USJ6-40-MV,USS,USJ6,40,MV,,,4,MV_40_4,True
USS-USJ6-40-MV-CL,USS,USJ6,40,MV,CL,,5,CL_MV_40_5,True
USS-USJ6-40-MV-IT,USS,USJ6,40,MV,IT,,5,IT_MV_40_5,True
USS-USJ6-40-MV-PR,USS,USJ6,40,MV,PR,,5,PR_MV_40_5,True
USS-USJ6-40-MV-SZ,USS,USJ6,40,MV,SZ,,5,SZ_MV_40_5,True
USS-USJ6-40-OC,USS,USJ6,40,OC,,,4,OC_40_4,True
USS-USJ6-40-OC-FO,USS,USJ6,40,OC,FO,,5,FO_OC_40_5,True
USS-USJ6-40-OC-MR,USS,USJ6,40,OC,MR,,5,MR_OC_40_5,True
USS-USJ6-40-ST,USS,USJ6,40,ST,,,4,ST_40_4,True
USS-USJ6-40-ST-S1,USS,USJ6,40,ST,S1,,5,S1_ST_40_5,True
USS-USJ6-40-ST-S2,USS,USJ6,40,ST,S2,,5,S2_ST_40_5,True
USS-USJ6-40-ST-S4,USS,USJ6,40,ST,S4,,5,S4_ST_40_5,True
USS-USJ6-40-T1,USS,USJ6,40,T1,,,4,T1_40_4,True
USS-USJ6-40-T1-PT,USS,USJ6,40,T1,PT,,5,PT_T1_40_5,True
USS-USJ6-40-TC,USS,USJ6,40,TC,,,4,TC_40_4,True
USS-USJ6-40-TC-AP,USS,USJ6,40,TC,AP,,5,AP_TC_40_5,True
USS-USJ6-40-TC-LN,USS,USJ6,40,TC,LN,,5,LN_TC_40_5,True
USS-USJ6-40-TS,USS,USJ6,40,TS,,,4,TS_40_4,True
USS-USJ6-40-TS-TA,USS,USJ6,40,TS,TA,,5,TA_TS_40_5,True
USS-USJ6-40-TS-TS,USS,USJ6,40,TS,TS,,5,TS_TS_40_5,True
USS-USJ6-40-TT,USS,USJ6,40,TT,,,4,TT_40_4,True
USS-USJ6-40-UP,USS,USJ6,40,UP,,,4,UP_40_4,True
USS-USJ6-41,USS,USJ6,41,,,,3,,True
USS-USJ6-41-01,USS,USJ6,41,01,,,4,01_41_4,True
USS-USJ6-41-01-01,USS,USJ6,41,01,01,,5,01_01_41_5,True
USS-USJ6-41-01-01-01,USS,USJ6,41,01,01,01,6,01_01_01_6,True
USS-USJ6-41-01-01-TT,USS,USJ6,41,01,01,TT,6,TT_01_01_6,True
USS-USJ6-41-01-02,USS,USJ6,41,01,02,,5,02_01_41_5,True
USS-USJ6-41-01-02-01,USS,USJ6,41,01,02,01,6,01_02_01_6,True
USS-USJ6-41-01-02-TT,USS,USJ6,41,01,02,TT,6,TT_02_01_6,True
USS-USJ6-41-01-03,USS,USJ6,41,01,03,,5,03_01_41_5,True
USS-USJ6-41-01-03-01,USS,USJ6,41,01,03,01,6,01_03_01_6,True
USS-USJ6-41-01-03-TT,USS,USJ6,41,01,03,TT,6,TT_03_01_6,True
USS-USJ6-41-01-04,USS,USJ6,41,01,04,,5,04_01_41_5,True
USS-USJ6-41-01-04-01,USS,USJ6,41,01,04,01,6,01_04_01_6,True
USS-USJ6-41-01-04-TT,USS,USJ6,41,01,04,TT,6,TT_04_01_6,True
USS-USJ6-41-01-05,USS,USJ6,41,01,05,,5,05_01_41_5,True
USS-USJ6-41-01-05-01,USS,USJ6,41,01,05,01,6,01_05_01_6,True
USS-USJ6-41-01-05-TT,USS,USJ6,41,01,05,TT,6,TT_05_01_6,True
USS-USJ6-41-01-06,USS,USJ6,41,01,06,,5,06_01_41_5,True
USS-USJ6-41-01-06-01,USS,USJ6,41,01,06,01,6,01_06_01_6,True
USS-USJ6-41-01-06-TT,USS,USJ6,41,01,06,TT,6,TT_06_01_6,True
USS-USJ6-41-01-07,USS,USJ6,41,01,07,,5,07_01_41_5,True
USS-USJ6-41-01-07-01,USS,USJ6,41,01,07,01,6,01_07_01_6,True
USS-USJ6-41-01-07-TT,USS,USJ6,41,01,07,TT,6,TT_07_01_6,True
USS-USJ6-41-01-08,USS,USJ6,41,01,08,,5,08_01_41_5,True
USS-USJ6-41-01-08-01,USS,USJ6,41,01,08,01,6,01_08_01_6,True
USS-USJ6-41-01-08-TT,USS,USJ6,41,01,08,TT,6,TT_08_01_6,True
USS-USJ6-41-01-09,USS,USJ6,41,01,09,,5,09_01_41_5,True
USS-USJ6-41-01-09-01,USS,USJ6,41,01,09,01,6,01_09_01_6,True
USS-USJ6-41-01-09-TT,USS,USJ6,41,01,09,TT,6,TT_09_01_6,True
USS-USJ6-41-01-10,USS,USJ6,41,01,10,,5,10_01_41_5,True
USS-USJ6-41-01-10-01,USS,USJ6,41,01,10,01,6,01_10_01_6,True
USS-USJ6-41-01-10-TT,USS,USJ6,41,01,10,TT,6,TT_10_01_6,True
USS-USJ6-41-01-11,USS,USJ6,41,01,11,,5,11_01_41_5,True
USS-USJ6-41-01-11-01,USS,USJ6,41,01,11,01,6,01_11_01_6,True
USS-USJ6-41-01-11-TT,USS,USJ6,41,01,11,TT,6,TT_11_01_6,True
USS-USJ6-41-01-12,USS,USJ6,41,01,12,,5,12_01_41_5,True
USS-USJ6-41-01-12-01,USS,USJ6,41,01,12,01,6,01_12_01_6,True
USS-USJ6-41-01-12-TT,USS,USJ6,41,01,12,TT,6,TT_12_01_6,True
USS-USJ6-41-01-13,USS,USJ6,41,01,13,,5,13_01_41_5,True
USS-USJ6-41-01-13-01,USS,USJ6,41,01,13,01,6,01_13_01_6,True
USS-USJ6-41-01-13-TT,USS,USJ6,41,01,13,TT,6,TT_13_01_6,True
USS-USJ6-41-01-14,USS,USJ6,41,01,14,,5,14_01_41_5,True
USS-USJ6-41-01-14-01,USS,USJ6,41,01,14,01,6,01_14_01_6,True
USS-USJ6-41-01-14-TT,USS,USJ6,41,01,14,TT,6,TT_14_01_6,True
USS-USJ6-41-01-15,USS,USJ6,41,01,15,,5,15_01_41_5,True
USS-USJ6-41-01-15-01,USS,USJ6,41,01,15,01,6,01_15_01_6,True
USS-USJ6-41-01-15-TT,USS,USJ6,41,01,15,TT,6,TT_15_01_6,True
USS-USJ6-41-01-16,USS,USJ6,41,01,16,,5,16_01_41_5,True
USS-USJ6-41-01-16-01,USS,USJ6,41,01,16,01,6,01_16_01_6,True
USS-USJ6-41-01-16-TT,USS,USJ6,41,01,16,TT,6,TT_16_01_6,True
USS-USJ6-41-01-17,USS,USJ6,41,01,17,,5,17_01_41_5,True
USS-USJ6-41-01-17-01,USS,USJ6,41,01,17,01,6,01_17_01_6,True
USS-USJ6-41-01-17-TT,USS,USJ6,41,01,17,TT,6,TT_17_01_6,True
USS-USJ6-41-01-18,USS,USJ6,41,01,18,,5,18_01_41_5,True
USS-USJ6-41-01-18-01,USS,USJ6,41,01,18,01,6,01_18_01_6,True
USS-USJ6-41-01-18-TT,USS,USJ6,41,01,18,TT,6,TT_18_01_6,True
USS-USJ6-41-01-19,USS,USJ6,41,01,19,,5,19_01_41_5,True
USS-USJ6-41-01-19-01,USS,USJ6,41,01,19,01,6,01_19_01_6,True
USS-USJ6-41-01-19-TT,USS,USJ6,41,01,19,TT,6,TT_19_01_6,True
USS-USJ6-41-01-20,USS,USJ6,41,01,20,,5,20_01_41_5,True
USS-USJ6-41-01-20-01,USS,USJ6,41,01,20,01,6,01_20_01_6,True
USS-USJ6-41-01-20-TT,USS,USJ6,41,01,20,TT,6,TT_20_01_6,True
USS-USJ6-41-01-21,USS,USJ6,41,01,21,,5,21_01_41_5,True
USS-USJ6-41-01-21-01,USS,USJ6,41,01,21,01,6,01_21_01_6,True
USS-USJ6-41-01-21-TT,USS,USJ6,41,01,21,TT,6,TT_21_01_6,True
USS-USJ6-41-01-AC,USS,USJ6,41,01,AC,,5,AC_01_41_5,True
USS-USJ6-41-01-AC-GC,USS,USJ6,41,01,AC,GC,6,GC_AC_01_6,True
USS-USJ6-41-01-AC-IP,USS,USJ6,41,01,AC,IP,6,IP_AC_01_6,True
USS-USJ6-41-01-AR,USS,USJ6,41,01,AR,,5,AR_01_41_5,True
USS-USJ6-41-01-CO,USS,USJ6,41,01,CO,,5,CO_01_41_5,True
USS-USJ6-41-01-D1,USS,USJ6,41,01,D1,,5,D1_01_41_5,True
USS-USJ6-41-01-D1-GI,USS,USJ6,41,01,D1,GI,6,GI_D1_01_6,True
USS-USJ6-41-01-D1-MP,USS,USJ6,41,01,D1,MP,6,MP_D1_01_6,True
USS-USJ6-41-01-DS,USS,USJ6,41,01,DS,,5,DS_01_41_5,True
USS-USJ6-41-01-FU,USS,USJ6,41,01,FU,,5,FU_01_41_5,True
USS-USJ6-41-01-HI,USS,USJ6,41,01,HI,,5,HI_01_41_5,True
USS-USJ6-41-01-IS,USS,USJ6,41,01,IS,,5,IS_01_41_5,True
USS-USJ6-41-01-IT,USS,USJ6,41,01,IT,,5,IT_01_41_5,True
USS-USJ6-41-01-PS,USS,USJ6,41,01,PS,,5,PS_01_41_5,True
USS-USJ6-41-01-RC,USS,USJ6,41,01,RC,,5,RC_01_41_5,True
USS-USJ6-41-01-TK,USS,USJ6,41,01,TK,,5,TK_01_41_5,True
USS-USJ6-41-CL,USS,USJ6,41,CL,,,4,CL_41_4,True
USS-USJ6-41-LV,USS,USJ6,41,LV,,,4,LV_41_4,True
USS-USJ6-41-LV-CL,USS,USJ6,41,LV,CL,,5,CL_LV_41_5,True
USS-USJ6-41-LV-LA,USS,USJ6,41,LV,LA,,5,LA_LV_41_5,True
USS-USJ6-41-LV-LA-IT,USS,USJ6,41,LV,LA,IT,6,IT_LA_LV_6,True
USS-USJ6-41-LV-LA-TR,USS,USJ6,41,LV,LA,TR,6,TR_LA_LV_6,True
USS-USJ6-41-LV-LA-UN,USS,USJ6,41,LV,LA,UN,6,UN_LA_LV_6,True
USS-USJ6-41-LV-LA-UP,USS,USJ6,41,LV,LA,UP,6,UP_LA_LV_6,True
USS-USJ6-41-LV-LP,USS,USJ6,41,LV,LP,,5,LP_LV_41_5,True
USS-USJ6-41-LV-LP-01,USS,USJ6,41,LV,LP,01,6,01_LP_LV_6,True
USS-USJ6-41-LV-LP-CO,USS,USJ6,41,LV,LP,CO,6,CO_LP_LV_6,True
USS-USJ6-41-MV,USS,USJ6,41,MV,,,4,MV_41_4,True
USS-USJ6-41-MV-CL,USS,USJ6,41,MV,CL,,5,CL_MV_41_5,True
USS-USJ6-41-MV-IT,USS,USJ6,41,MV,IT,,5,IT_MV_41_5,True
USS-USJ6-41-MV-PR,USS,USJ6,41,MV,PR,,5,PR_MV_41_5,True
USS-USJ6-41-MV-SZ,USS,USJ6,41,MV,SZ,,5,SZ_MV_41_5,True
USS-USJ6-41-OC,USS,USJ6,41,OC,,,4,OC_41_4,True
USS-USJ6-41-OC-FO,USS,USJ6,41,OC,FO,,5,FO_OC_41_5,True
USS-USJ6-41-OC-MR,USS,USJ6,41,OC,MR,,5,MR_OC_41_5,True
USS-USJ6-41-ST,USS,USJ6,41,ST,,,4,ST_41_4,True
USS-USJ6-41-ST-S1,USS,USJ6,41,ST,S1,,5,S1_ST_41_5,True
USS-USJ6-41-ST-S2,USS,USJ6,41,ST,S2,,5,S2_ST_41_5,True
USS-USJ6-41-ST-S4,USS,USJ6,41,ST,S4,,5,S4_ST_41_5,True
USS-USJ6-41-T1,USS,USJ6,41,T1,,,4,T1_41_4,True
USS-USJ6-41-T1-PT,USS,USJ6,41,T1,PT,,5,PT_T1_41_5,True
USS-USJ6-41-TC,USS,USJ6,41,TC,,,4,TC_41_4,True
USS-USJ6-41-TC-AP,USS,USJ6,41,TC,AP,,5,AP_TC_41_5,True
USS-USJ6-41-TC-LN,USS,USJ6,41,TC,LN,,5,LN_TC_41_5,True
USS-USJ6-41-TS,USS,USJ6,41,TS,,,4,TS_41_4,True
USS-USJ6-41-TS-TA,USS,USJ6,41,TS,TA,,5,TA_TS_41_5,True
USS-USJ6-41-TS-TS,USS,USJ6,41,TS,TS,,5,TS_TS_41_5,True
USS-USJ6-41-TT,USS,USJ6,41,TT,,,4,TT_41_4,True
USS-USJ6-41-UP,USS,USJ6,41,UP,,,4,UP_41_4,True
USS-USJ6-42,USS,USJ6,42,,,,3,,True
USS-USJ6-42-01,USS,USJ6,42,01,,,4,01_42_4,True
USS-USJ6-42-01-01,USS,USJ6,42,01,01,,5,01_01_42_5,True
USS-USJ6-42-01-01-01,USS,USJ6,42,01,01,01,6,01_01_01_6,True
USS-USJ6-42-01-01-TT,USS,USJ6,42,01,01,TT,6,TT_01_01_6,True
USS-USJ6-42-01-02,USS,USJ6,42,01,02,,5,02_01_42_5,True
USS-USJ6-42-01-02-01,USS,USJ6,42,01,02,01,6,01_02_01_6,True
USS-USJ6-42-01-02-TT,USS,USJ6,42,01,02,TT,6,TT_02_01_6,True
USS-USJ6-42-01-03,USS,USJ6,42,01,03,,5,03_01_42_5,True
USS-USJ6-42-01-03-01,USS,USJ6,42,01,03,01,6,01_03_01_6,True
USS-USJ6-42-01-03-TT,USS,USJ6,42,01,03,TT,6,TT_03_01_6,True
USS-USJ6-42-01-04,USS,USJ6,42,01,04,,5,04_01_42_5,True
USS-USJ6-42-01-04-01,USS,USJ6,42,01,04,01,6,01_04_01_6,True
USS-USJ6-42-01-04-TT,USS,USJ6,42,01,04,TT,6,TT_04_01_6,True
USS-USJ6-42-01-05,USS,USJ6,42,01,05,,5,05_01_42_5,True
USS-USJ6-42-01-05-01,USS,USJ6,42,01,05,01,6,01_05_01_6,True
USS-USJ6-42-01-05-TT,USS,USJ6,42,01,05,TT,6,TT_05_01_6,True
USS-USJ6-42-01-06,USS,USJ6,42,01,06,,5,06_01_42_5,True
USS-USJ6-42-01-06-01,USS,USJ6,42,01,06,01,6,01_06_01_6,True
USS-USJ6-42-01-06-TT,USS,USJ6,42,01,06,TT,6,TT_06_01_6,True
USS-USJ6-42-01-07,USS,USJ6,42,01,07,,5,07_01_42_5,True
USS-USJ6-42-01-07-01,USS,USJ6,42,01,07,01,6,01_07_01_6,True
USS-USJ6-42-01-07-TT,USS,USJ6,42,01,07,TT,6,TT_07_01_6,True
USS-USJ6-42-01-08,USS,USJ6,42,01,08,,5,08_01_42_5,True
USS-USJ6-42-01-08-01,USS,USJ6,42,01,08,01,6,01_08_01_6,True
USS-USJ6-42-01-08-TT,USS,USJ6,42,01,08,TT,6,TT_08_01_6,True
USS-USJ6-42-01-09,USS,USJ6,42,01,09,,5,09_01_42_5,True
USS-USJ6-42-01-09-01,USS,USJ6,42,01,09,01,6,01_09_01_6,True
USS-USJ6-42-01-09-TT,USS,USJ6,42,01,09,TT,6,TT_09_01_6,True
USS-USJ6-42-01-10,USS,USJ6,42,01,10,,5,10_01_42_5,True
USS-USJ6-42-01-10-01,USS,USJ6,42,01,10,01,6,01_10_01_6,True
USS-USJ6-42-01-10-TT,USS,USJ6,42,01,10,TT,6,TT_10_01_6,True
USS-USJ6-42-01-11,USS,USJ6,42,01,11,,5,11_01_42_5,True
USS-USJ6-42-01-11-01,USS,USJ6,42,01,11,01,6,01_11_01_6,True
USS-USJ6-42-01-11-TT,USS,USJ6,42,01,11,TT,6,TT_11_01_6,True
USS-USJ6-42-01-12,USS,USJ6,42,01,12,,5,12_01_42_5,True
USS-USJ6-42-01-12-01,USS,USJ6,42,01,12,01,6,01_12_01_6,True
USS-USJ6-42-01-12-TT,USS,USJ6,42,01,12,TT,6,TT_12_01_6,True
USS-USJ6-42-01-13,USS,USJ6,42,01,13,,5,13_01_42_5,True
USS-USJ6-42-01-13-01,USS,USJ6,42,01,13,01,6,01_13_01_6,True
USS-USJ6-42-01-13-TT,USS,USJ6,42,01,13,TT,6,TT_13_01_6,True
USS-USJ6-42-01-14,USS,USJ6,42,01,14,,5,14_01_42_5,True
USS-USJ6-42-01-14-01,USS,USJ6,42,01,14,01,6,01_14_01_6,True
USS-USJ6-42-01-14-TT,USS,USJ6,42,01,14,TT,6,TT_14_01_6,True
USS-USJ6-42-01-15,USS,USJ6,42,01,15,,5,15_01_42_5,True
USS-USJ6-42-01-15-01,USS,USJ6,42,01,15,01,6,01_15_01_6,True
USS-USJ6-42-01-15-TT,USS,USJ6,42,01,15,TT,6,TT_15_01_6,True
USS-USJ6-42-01-16,USS,USJ6,42,01,16,,5,16_01_42_5,True
USS-USJ6-42-01-16-01,USS,USJ6,42,01,16,01,6,01_16_01_6,True
USS-USJ6-42-01-16-TT,USS,USJ6,42,01,16,TT,6,TT_16_01_6,True
USS-USJ6-42-01-17,USS,USJ6,42,01,17,,5,17_01_42_5,True
USS-USJ6-42-01-17-01,USS,USJ6,42,01,17,01,6,01_17_01_6,True
USS-USJ6-42-01-17-TT,USS,USJ6,42,01,17,TT,6,TT_17_01_6,True
USS-USJ6-42-01-18,USS,USJ6,42,01,18,,5,18_01_42_5,True
USS-USJ6-42-01-18-01,USS,USJ6,42,01,18,01,6,01_18_01_6,True
USS-USJ6-42-01-18-TT,USS,USJ6,42,01,18,TT,6,TT_18_01_6,True
USS-USJ6-42-01-19,USS,USJ6,42,01,19,,5,19_01_42_5,True
USS-USJ6-42-01-19-01,USS,USJ6,42,01,19,01,6,01_19_01_6,True
USS-USJ6-42-01-19-TT,USS,USJ6,42,01,19,TT,6,TT_19_01_6,True
USS-USJ6-42-01-20,USS,USJ6,42,01,20,,5,20_01_42_5,True
USS-USJ6-42-01-20-01,USS,USJ6,42,01,20,01,6,01_20_01_6,True
USS-USJ6-42-01-20-TT,USS,USJ6,42,01,20,TT,6,TT_20_01_6,True
USS-USJ6-42-01-21,USS,USJ6,42,01,21,,5,21_01_42_5,True
USS-USJ6-42-01-21-01,USS,USJ6,42,01,21,01,6,01_21_01_6,True
USS-USJ6-42-01-21-TT,USS,USJ6,42,01,21,TT,6,TT_21_01_6,True
USS-USJ6-42-01-22,USS,USJ6,42,01,22,,5,22_01_42_5,True
USS-USJ6-42-01-22-01,USS,USJ6,42,01,22,01,6,01_22_01_6,True
USS-USJ6-42-01-22-TT,USS,USJ6,42,01,22,TT,6,TT_22_01_6,True
USS-USJ6-42-01-AC,USS,USJ6,42,01,AC,,5,AC_01_42_5,True
USS-USJ6-42-01-AC-GC,USS,USJ6,42,01,AC,GC,6,GC_AC_01_6,True
USS-USJ6-42-01-AC-IP,USS,USJ6,42,01,AC,IP,6,IP_AC_01_6,True
USS-USJ6-42-01-AR,USS,USJ6,42,01,AR,,5,AR_01_42_5,True
USS-USJ6-42-01-CO,USS,USJ6,42,01,CO,,5,CO_01_42_5,True
USS-USJ6-42-01-D1,USS,USJ6,42,01,D1,,5,D1_01_42_5,True
USS-USJ6-42-01-D1-GI,USS,USJ6,42,01,D1,GI,6,GI_D1_01_6,True
USS-USJ6-42-01-D1-MP,USS,USJ6,42,01,D1,MP,6,MP_D1_01_6,True
USS-USJ6-42-01-DS,USS,USJ6,42,01,DS,,5,DS_01_42_5,True
USS-USJ6-42-01-FU,USS,USJ6,42,01,FU,,5,FU_01_42_5,True
USS-USJ6-42-01-HI,USS,USJ6,42,01,HI,,5,HI_01_42_5,True
USS-USJ6-42-01-IS,USS,USJ6,42,01,IS,,5,IS_01_42_5,True
USS-USJ6-42-01-IT,USS,USJ6,42,01,IT,,5,IT_01_42_5,True
USS-USJ6-42-01-PS,USS,USJ6,42,01,PS,,5,PS_01_42_5,True
USS-USJ6-42-01-RC,USS,USJ6,42,01,RC,,5,RC_01_42_5,True
USS-USJ6-42-01-TK,USS,USJ6,42,01,TK,,5,TK_01_42_5,True
USS-USJ6-42-CL,USS,USJ6,42,CL,,,4,CL_42_4,True
USS-USJ6-42-LV,USS,USJ6,42,LV,,,4,LV_42_4,True
USS-USJ6-42-LV-CL,USS,USJ6,42,LV,CL,,5,CL_LV_42_5,True
USS-USJ6-42-LV-LA,USS,USJ6,42,LV,LA,,5,LA_LV_42_5,True
USS-USJ6-42-LV-LA-IT,USS,USJ6,42,LV,LA,IT,6,IT_LA_LV_6,True
USS-USJ6-42-LV-LA-TR,USS,USJ6,42,LV,LA,TR,6,TR_LA_LV_6,True
USS-USJ6-42-LV-LA-UN,USS,USJ6,42,LV,LA,UN,6,UN_LA_LV_6,True
USS-USJ6-42-LV-LA-UP,USS,USJ6,42,LV,LA,UP,6,UP_LA_LV_6,True
USS-USJ6-42-LV-LP,USS,USJ6,42,LV,LP,,5,LP_LV_42_5,True
USS-USJ6-42-LV-LP-01,USS,USJ6,42,LV,LP,01,6,01_LP_LV_6,True
USS-USJ6-42-LV-LP-CO,USS,USJ6,42,LV,LP,CO,6,CO_LP_LV_6,True
USS-USJ6-42-MV,USS,USJ6,42,MV,,,4,MV_42_4,True
USS-USJ6-42-MV-CL,USS,USJ6,42,MV,CL,,5,CL_MV_42_5,True
USS-USJ6-42-MV-IT,USS,USJ6,42,MV,IT,,5,IT_MV_42_5,True
USS-USJ6-42-MV-PR,USS,USJ6,42,MV,PR,,5,PR_MV_42_5,True
USS-USJ6-42-MV-SZ,USS,USJ6,42,MV,SZ,,5,SZ_MV_42_5,True
USS-USJ6-42-OC,USS,USJ6,42,OC,,,4,OC_42_4,True
USS-USJ6-42-OC-FO,USS,USJ6,42,OC,FO,,5,FO_OC_42_5,True
USS-USJ6-42-OC-MR,USS,USJ6,42,OC,MR,,5,MR_OC_42_5,True
USS-USJ6-42-ST,USS,USJ6,42,ST,,,4,ST_42_4,True
USS-USJ6-42-ST-S1,USS,USJ6,42,ST,S1,,5,S1_ST_42_5,True
USS-USJ6-42-ST-S2,USS,USJ6,42,ST,S2,,5,S2_ST_42_5,True
USS-USJ6-42-ST-S4,USS,USJ6,42,ST,S4,,5,S4_ST_42_5,True
USS-USJ6-42-T1,USS,USJ6,42,T1,,,4,T1_42_4,True
USS-USJ6-42-T1-PT,USS,USJ6,42,T1,PT,,5,PT_T1_42_5,True
USS-USJ6-42-TC,USS,USJ6,42,TC,,,4,TC_42_4,True
USS-USJ6-42-TC-AP,USS,USJ6,42,TC,AP,,5,AP_TC_42_5,True
