FL;Description;AM Section;AM Part;AM Component;Element Type;Tech.Obj.SAP CODE;Catalog Profile
kkH-yyyy-Zx-H4x-15-14;Interuttore ;0000;11;1150;STL;FL_ELECEQ;FL00000H
kkH-yyyy-Zx-H4x-15-16;Sezionatore;0000;11;1150;STL;FL_ELECEQ;FL00000H
kkH-yyyy-Zx-H4x-16;Linee di proprieta' AT;0000;11;1150;LNA;FL_ELECEQ;FL00000H
kkH-yyyy-Zx-H4x-18;Contatori energia;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Zx-H4x-19;Protezioni elettriche ;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Zx-H4x-20;Stallo rifasamento;0000;11;1150;STL;FL_ELECEQ;FL00000H
kkH-yyyy-Zx-H4x-20-14;Interuttore ;0000;11;1150;STL;FL_ELECEQ;FL00000H
kkH-yyyy-Zx-H4x-20-16;Sezionatore;0000;11;1150;STL;FL_ELECEQ;FL00000H
kkH-yyyy-Zx-H4x-21;Stallo conversione;0000;11;1150;STL;FL_ELECEQ;FL00000H
kkH-yyyy-Zx-H4x-21-14;Interuttore ;0000;11;1150;STL;FL_ELECEQ;FL00000H
kkH-yyyy-Zx-H4x-21-16;Sezionatore;0000;11;1150;STL;FL_ELECEQ;FL00000H
kkH-yyyy-Zx-H4x-22;Stallo S.A.;0000;11;1150;STL;FL_ELECEQ;FL00000H
kkH-yyyy-Zx-H4x-22-14;Interuttore ;0000;11;1150;STL;FL_ELECEQ;FL00000H
kkH-yyyy-Zx-H4x-22-16;Sezionatore;0000;11;1150;STL;FL_ELECEQ;FL00000H
kkH-yyyy-Zx-MVx;Sezione smistamento MT;0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-10;Sensori di corrente e di tensione (TA/TV);0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-10-01;Trasformatore di corrente;0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-10-02;Trasformatore di tensione;0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-11;Stallo linea MT;0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-11-14;Interuttore ;0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-11-16;Sezionatore;0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-12;Automatismi servizi ausialiari MT;0000;11;1150;ALI;FL_ELECEQ;FL00000H
kkH-yyyy-Zx-MVx-13;Collegamenti MT;0000;11;1150;ALI;FL_POWLINE;FL00000H
kkH-yyyy-Zx-MVx-14;Stallo parallelo e.o traslazione;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-14-14;Interuttore ;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-14-16;Sezionatore;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-15;Stallo trasformatore;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-15-14;Interuttore ;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-15-16;Sezionatore;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-16;Linee di proprieta' MT;0000;11;1150;LNA;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-18;Contatori energia;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Zx-MVx-19;Protezioni elettriche ;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Zx-MVx-20;Stallo rifasamento;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-20-14;Interuttore ;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-20-16;Sezionatore;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-21;Stallo conversione;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-21-14;Interuttore ;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-21-16;Sezionatore;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-22;Stallo S.A.;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-22-14;Interuttore ;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Zx-MVx-22-16;Sezionatore;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Zx-LVx;Sezione smistamento BT;0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Zx-LVx-10;Sensori di corrente e di tensione (TA/TV);0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Zx-LVx-10-01;Trasformatore di corrente;0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Zx-LVx-10-02;Trasformatore di tensione;0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Zx-LVx-11;Stallo linea BT;0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Zx-LVx-11-14;Interuttore ;0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Zx-LVx-11-16;Sezionatore;0000;11;1150;ALI;FL_LVSECT;FL00000H
kkH-yyyy-Zx-LVx-12;Automatismi servizi ausialiari BT;0000;11;1150;ALI;FL_ELECEQ;FL00000H
kkH-yyyy-Zx-LVx-13;Collegamenti BT;0000;11;1150;ALI;FL_POWLINE;FL00000H
kkH-yyyy-Zx-LVx-18;Contatori energia;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Zx-LVx-19;Protezioni elettriche ;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Zx-SMx;Servizi ausiliari MT;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-SMx-10;Sensori di corrente e di tensione (TA/TV);0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-SMx-11;Quadri M.T.;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-SMx-12;Automatismi servizi ausiliari M.T.;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-SMx-13;Collegamenti M.T.;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-SMx-14;Trasformatori SA;0000;11;1150;TRF;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-SLx;Servizi ausiliari BT;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-SLx-10;Sensori di corrente e di tensione (TA/TV);0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-SLx-11;Quadri B.T.;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-SLx-12;Automatismi servizi ausiliari B.T.;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-SLx-13;Collegamenti B.T.;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-SLx-14;Trasformatori SA;0000;11;1150;TRF;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-SLx-15;impianto fotovoltaico ausiliario;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-EGx;Generatore di emergenza;0000;11;1150;MEL;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-EGx-10;Motore primo;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-EGx-11;Ausiliari motore primo;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-EGx-12;Generatore elettrico;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-EGx-13;Ausiliari del generatore elettrico;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-EGx-14;Controllo e regolazione del sistema;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-EGx-15;Montante del generatore;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-DCx;Servizi ausiliari C.C.;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-DCx-10;Quadri raddrizzatori;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-DCx-11;Batterie;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-DCx-12;Quadri in C.C.;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-DCx-16;Collegamenti C.C.;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-TRx;Trasformazione;0000;11;1141;TRF;FL_TR_SS;FL00000H
kkH-yyyy-Zx-TRx-10;Trasformatori;0000;11;1141;ALI;FL_TR_SS;FL00000H
kkH-yyyy-Zx-TRx-11;Trasformatori 380 kV;0000;11;1141;ALI;FL_TR_SS;FL00000H
kkH-yyyy-Zx-TRx-12;Trasformatori 220 kV;0000;11;1141;ALI;FL_TR_SS;FL00000H
kkH-yyyy-Zx-TRx-13;Trasformatori 132- 150 kV;0000;11;1141;ALI;FL_TR_SS;FL00000H
kkH-yyyy-Zx-TRx-14;Trasformatori <132 kV;0000;11;1141;ALI;FL_TR_SS;FL00000H
kkH-yyyy-Zx-TRx-15;Trasformatori <=30 kV;0000;11;1141;ALI;FL_ELECMAC;FL00000H
kkH-yyyy-Zx-TRx-16;Componenti ausiliari;0000;11;1141;ALI;FL_ELECMAC;FL00000H
kkH-yyyy-Zx-TRx-19;Protezioni elettriche TR;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Zx-SAx;Servizi Ausiliari CA/CC (solo Spagna/LATAM);0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-SAx-10;Corrente Alternata B.T.;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-SAx-11;Corrente Alternata M.T.;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-SAx-12;Corrente Continua;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-SAx-14;Trasformatore SA B.T.;0000;11;1150;TRF;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-SAx-15;Trasformatore SA M.T.;0000;11;1150;TRF;FL_AUXSYST;FL00000H
kkH-yyyy-Zx-SAx-18;Contatori energia;0000;11;1180;ALI;FL_AUT&CON;FL00000H
